GAME_DATE_EST	TEAM_ID_home	PTS_home	FG_PCT_home	FT_PCT_home	FG3_PCT_home	AST_home	REB_home	HOME_TEAM_WINS	SEQ_NUMBER
1/3/2005	1610612749	111.0	0.507	0.914	0.417	22.0	33.0	0	50749111091422330
28/2/2005	1610612752	117.0	0.5	0.71	0.5	28.0	42.0	1	50052117071028421
28/2/2005	1610612739	92.0	0.435	0.789	0.375	23.0	39.0	0	43539092078923390
28/2/2005	1610612742	90.0	0.448	0.765	0.267	18.0	31.0	1	44842090076518311
28/2/2005	1610612762	87.0	0.437	0.92	0.333	20.0	39.0	1	43762087092020391
27/2/2005	1610612746	111.0	0.507	0.786	0.75	28.0	42.0	1	50746111078628421
27/2/2005	1610612764	108.0	0.465	0.545	0.417	23.0	45.0	0	46564108054523450
27/2/2005	1610612756	113.0	0.402	0.725	0.261	21.0	56.0	0	40256113072521560
27/2/2005	1610612745	92.0	0.5	0.742	0.25	20.0	31.0	0	50045092074220310
27/2/2005	1610612744	88.0	0.412	0.7	0.344	19.0	40.0	0	41244088070019400
27/2/2005	1610612757	83.0	0.4	0.8	0.368	19.0	46.0	0	40057083080019460
27/2/2005	1610612761	108.0	0.464	0.895	0.542	22.0	40.0	1	46461108089522401
27/2/2005	1610612740	93.0	0.416	0.792	0.556	19.0	38.0	0	41640093079219380
27/2/2005	1610612749	99.0	0.506	0.778	0.429	24.0	48.0	1	50649099077824481
27/2/2005	1610612751	104.0	0.405	0.872	0.4	26.0	32.0	1	40551104087226321
27/2/2005	1610612753	103.0	0.493	0.814	0.286	17.0	30.0	0	49353103081417300
26/2/2005	1610612759	82.0	0.415	0.767	0.25	19.0	46.0	0	41559082076719460
26/2/2005	1610612752	90.0	0.486	0.667	0.667	19.0	43.0	1	48652090066719431
26/2/2005	1610612748	101.0	0.459	0.833	0.25	15.0	40.0	1	45948101083315401
26/2/2005	1610612742	123.0	0.489	0.727	0.333	19.0	45.0	0	48942123072719450
26/2/2005	1610612766	90.0	0.402	0.719	0.2	14.0	42.0	0	40266090071914420
26/2/2005	1610612755	99.0	0.402	0.72	0.368	25.0	46.0	0	40255099072025460
25/2/2005	1610612747	90.0	0.447	0.933	0.471	27.0	38.0	0	44747090093327380
25/2/2005	1610612754	106.0	0.519	0.667	0.4	26.0	41.0	1	51954106066726411
25/2/2005	1610612741	97.0	0.407	0.762	0.44	24.0	46.0	1	40741097076224461
25/2/2005	1610612757	102.0	0.524	0.632	0.333	29.0	39.0	1	52457102063229391
25/2/2005	1610612763	94.0	0.398	0.731	0.346	20.0	42.0	0	39863094073120420
25/2/2005	1610612749	102.0	0.391	0.848	0.143	17.0	47.0	0	39149102084817470
25/2/2005	1610612762	102.0	0.448	0.783	0.462	20.0	34.0	0	44862102078320340
25/2/2005	1610612760	98.0	0.393	0.821	0.429	18.0	40.0	1	39360098082118401
25/2/2005	1610612751	93.0	0.438	0.952	0.429	22.0	40.0	1	43851093095222401
24/2/2005	1610612746	92.0	0.438	0.71	0.0	26.0	43.0	1	43846092071026431
24/2/2005	1610612752	113.0	0.519	0.778	0.571	29.0	41.0	1	51952113077829411
24/2/2005	1610612742	122.0	0.467	0.706	0.455	30.0	52.0	1	46742122070630521
23/2/2005	1610612759	99.0	0.507	0.676	0.364	18.0	36.0	1	50759099067618361
23/2/2005	1610612754	93.0	0.402	0.875	0.24	22.0	46.0	1	40254093087522461
23/2/2005	1610612764	93.0	0.426	0.842	0.333	18.0	42.0	1	42664093084218421
23/2/2005	1610612756	118.0	0.563	0.667	0.455	22.0	49.0	1	56356118066722491
23/2/2005	1610612739	100.0	0.453	0.756	0.143	22.0	47.0	1	45339100075622471
23/2/2005	1610612744	101.0	0.409	0.75	0.381	21.0	50.0	1	40944101075021501
23/2/2005	1610612757	83.0	0.375	0.704	0.211	18.0	47.0	0	37557083070418470
23/2/2005	1610612743	107.0	0.409	0.737	0.438	30.0	52.0	1	40943107073730521
23/2/2005	1610612749	100.0	0.547	0.593	0.25	22.0	45.0	1	54749100059322451
23/2/2005	1610612740	85.0	0.471	0.778	0.333	24.0	30.0	0	47140085077824300
23/2/2005	1610612762	83.0	0.307	0.923	0.071	14.0	42.0	0	30762083092314420
22/2/2005	1610612747	104.0	0.415	0.683	0.421	19.0	54.0	1	41547104068319541
22/2/2005	1610612765	97.0	0.459	0.758	0.333	23.0	45.0	1	45965097075823451
22/2/2005	1610612745	85.0	0.434	0.667	0.389	23.0	37.0	0	43445085066723370
22/2/2005	1610612741	105.0	0.396	0.633	0.435	19.0	54.0	1	39641105063319541
22/2/2005	1610612766	102.0	0.411	0.8	0.444	17.0	46.0	0	41166102080017460
22/2/2005	1610612758	114.0	0.517	0.778	0.25	29.0	45.0	1	51758114077829451
22/2/2005	1610612751	82.0	0.373	0.64	0.267	18.0	43.0	0	37351082064018430
22/2/2005	1610612753	84.0	0.38	0.559	0.5	12.0	36.0	0	38053084055912360
17/2/2005	1610612750	94.0	0.463	0.8	0.4	27.0	47.0	1	46350094080027471
17/2/2005	1610612756	113.0	0.453	0.818	0.31	22.0	41.0	0	45356113081822410
16/2/2005	1610612754	95.0	0.36	0.885	0.267	22.0	46.0	1	36054095088522461
16/2/2005	1610612752	108.0	0.56	0.947	0.462	25.0	41.0	1	56052108094725411
16/2/2005	1610612739	111.0	0.479	0.789	0.5	34.0	51.0	1	47939111078934511
16/2/2005	1610612748	113.0	0.533	0.758	0.533	27.0	34.0	1	53348113075827341
16/2/2005	1610612738	90.0	0.446	0.737	0.364	17.0	43.0	1	44638090073717431
16/2/2005	1610612766	94.0	0.447	0.619	0.357	18.0	44.0	1	44766094061918441
16/2/2005	1610612761	115.0	0.514	0.875	0.5	24.0	25.0	0	51461115087524250
16/2/2005	1610612740	78.0	0.441	0.609	0.333	20.0	30.0	0	44140078060920300
16/2/2005	1610612760	110.0	0.494	0.778	0.25	17.0	41.0	0	49460110077817410
16/2/2005	1610612751	96.0	0.429	0.941	0.5	24.0	48.0	1	42951096094124481
16/2/2005	1610612755	75.0	0.39	0.625	0.067	17.0	42.0	0	39055075062517420
15/2/2005	1610612747	102.0	0.452	0.784	0.28	20.0	40.0	1	45247102078420401
15/2/2005	1610612750	82.0	0.395	0.75	0.267	23.0	52.0	1	39550082075023521
15/2/2005	1610612737	96.0	0.461	0.75	0.2	21.0	37.0	0	46137096075021370
15/2/2005	1610612745	123.0	0.595	0.846	0.5	33.0	43.0	1	59545123084633431
15/2/2005	1610612741	107.0	0.53	0.729	0.222	24.0	43.0	1	53041107072924431
15/2/2005	1610612744	107.0	0.483	0.632	0.429	25.0	36.0	0	48344107063225360
15/2/2005	1610612753	99.0	0.494	0.815	0.143	19.0	46.0	1	49453099081519461
14/2/2005	1610612756	136.0	0.55	0.786	0.517	28.0	34.0	1	55056136078628341
14/2/2005	1610612765	107.0	0.526	0.6	0.389	32.0	40.0	1	52665107060032401
14/2/2005	1610612766	77.0	0.388	0.8	0.273	14.0	49.0	0	38866077080014490
14/2/2005	1610612740	98.0	0.476	0.632	0.333	28.0	34.0	1	47640098063228341
14/2/2005	1610612755	106.0	0.5	0.833	0.263	23.0	38.0	1	50055106083323381
13/2/2005	1610612748	96.0	0.522	0.7	0.556	14.0	41.0	1	52248096070014411
13/2/2005	1610612739	103.0	0.527	0.862	0.0	28.0	45.0	1	52739103086228451
13/2/2005	1610612750	83.0	0.4	0.778	0.4	21.0	46.0	0	40050083077821460
13/2/2005	1610612738	100.0	0.481	0.76	0.357	23.0	40.0	0	48138100076023400
13/2/2005	1610612761	109.0	0.447	0.852	0.476	28.0	43.0	1	44761109085228431
13/2/2005	1610612751	94.0	0.522	0.762	0.375	31.0	35.0	1	52251094076231351
13/2/2005	1610612752	102.0	0.468	0.929	0.308	22.0	38.0	1	46852102092922381
13/2/2005	1610612753	97.0	0.493	0.759	0.3	23.0	42.0	1	49353097075923421
13/2/2005	1610612754	76.0	0.365	0.714	0.438	13.0	49.0	1	36554076071413491
13/2/2005	1610612760	92.0	0.393	0.667	0.333	17.0	40.0	0	39360092066717400
13/2/2005	1610612745	81.0	0.397	0.613	0.0	21.0	43.0	1	39745081061321431
13/2/2005	1610612744	102.0	0.364	0.6	0.138	18.0	72.0	0	36444102060018720
12/2/2005	1610612765	107.0	0.532	0.739	0.5	33.0	42.0	1	53265107073933421
12/2/2005	1610612749	113.0	0.5	0.821	0.455	27.0	41.0	1	50049113082127411
12/2/2005	1610612755	112.0	0.469	0.744	0.286	15.0	52.0	1	46955112074415521
11/2/2005	1610612754	83.0	0.419	0.636	0.412	17.0	29.0	0	41954083063617290
11/2/2005	1610612764	94.0	0.429	0.724	0.333	16.0	39.0	1	42964094072416391
11/2/2005	1610612756	105.0	0.451	0.875	0.417	23.0	39.0	0	45156105087523390
11/2/2005	1610612739	101.0	0.468	0.818	0.2	19.0	38.0	0	46839101081819380
11/2/2005	1610612738	111.0	0.532	0.8	0.6	24.0	44.0	1	53238111080024441
11/2/2005	1610612766	87.0	0.409	0.467	0.308	22.0	44.0	0	40966087046722440
11/2/2005	1610612758	113.0	0.506	0.692	0.474	24.0	38.0	0	50658113069224380
11/2/2005	1610612763	88.0	0.357	0.741	0.308	19.0	47.0	1	35763088074119471
11/2/2005	1610612761	91.0	0.427	0.81	0.37	22.0	33.0	0	42761091081022330
11/2/2005	1610612740	111.0	0.541	0.808	0.556	26.0	39.0	1	54140111080826391
11/2/2005	1610612762	100.0	0.471	0.684	0.625	29.0	47.0	1	47162100068429471
11/2/2005	1610612751	91.0	0.434	0.731	0.462	17.0	33.0	0	43451091073117330
10/2/2005	1610612765	103.0	0.441	0.75	0.429	30.0	55.0	1	44165103075030551
10/2/2005	1610612760	115.0	0.44	0.872	0.333	17.0	46.0	1	44060115087217461
10/2/2005	1610612753	101.0	0.376	0.872	0.333	16.0	57.0	1	37653101087216571
9/2/2005	1610612754	94.0	0.486	0.9	0.286	20.0	39.0	1	48654094090020391
9/2/2005	1610612750	98.0	0.493	0.826	0.385	28.0	32.0	1	49350098082628321
9/2/2005	1610612764	95.0	0.429	0.72	0.455	13.0	47.0	1	42964095072013471
9/2/2005	1610612752	110.0	0.471	0.633	0.45	22.0	44.0	0	47152110063322440
9/2/2005	1610612745	105.0	0.5	0.68	0.4	29.0	51.0	1	50045105068029511
9/2/2005	1610612738	94.0	0.486	0.818	0.286	23.0	37.0	1	48638094081823371
9/2/2005	1610612757	80.0	0.4	0.938	0.294	15.0	32.0	0	40057080093815320
9/2/2005	1610612761	107.0	0.471	0.667	0.375	28.0	35.0	0	47161107066728350
9/2/2005	1610612751	103.0	0.404	0.88	0.391	26.0	38.0	0	40451103088026380
9/2/2005	1610612755	95.0	0.457	0.893	0.375	20.0	37.0	0	45755095089320370
8/2/2005	1610612739	104.0	0.577	0.647	0.273	31.0	45.0	1	57739104064731451
8/2/2005	1610612742	100.0	0.372	0.8	0.4	19.0	40.0	0	37242100080019400
8/2/2005	1610612766	85.0	0.376	0.773	0.444	23.0	38.0	0	37666085077323380
8/2/2005	1610612758	123.0	0.505	0.708	0.6	34.0	42.0	0	50558123070834420
8/2/2005	1610612743	97.0	0.41	0.75	0.25	26.0	49.0	1	41043097075026491
8/2/2005	1610612763	108.0	0.5	0.63	0.429	22.0	33.0	1	50063108063022331
8/2/2005	1610612749	121.0	0.539	0.806	0.526	25.0	40.0	1	53949121080625401
8/2/2005	1610612760	108.0	0.586	0.667	0.4	19.0	41.0	1	58660108066719411
8/2/2005	1610612753	109.0	0.461	0.867	0.333	20.0	52.0	0	46153109086720520
7/2/2005	1610612764	108.0	0.494	0.595	0.545	17.0	39.0	1	49464108059517391
7/2/2005	1610612737	114.0	0.5	0.742	0.375	23.0	46.0	1	50037114074223461
7/2/2005	1610612748	105.0	0.513	0.645	0.429	20.0	53.0	1	51348105064520531
7/2/2005	1610612762	99.0	0.478	0.682	0.231	25.0	37.0	0	47862099068225370
7/2/2005	1610612751	107.0	0.433	0.81	0.375	29.0	41.0	1	43351107081029411
6/2/2005	1610612750	100.0	0.469	0.88	0.222	29.0	44.0	0	46950100088029440
6/2/2005	1610612745	103.0	0.44	0.722	0.385	25.0	36.0	1	44045103072225361
6/2/2005	1610612761	113.0	0.519	0.905	0.545	26.0	33.0	0	51961113090526330
6/2/2005	1610612755	106.0	0.493	0.78	0.533	19.0	30.0	1	49355106078019301
5/2/2005	1610612764	112.0	0.494	0.75	0.308	24.0	40.0	1	49464112075024401
5/2/2005	1610612737	79.0	0.398	0.5	0.364	19.0	41.0	0	39837079050019410
5/2/2005	1610612756	114.0	0.483	0.852	0.25	25.0	42.0	1	48356114085225421
5/2/2005	1610612739	101.0	0.427	0.903	0.214	23.0	44.0	1	42739101090323441
5/2/2005	1610612748	108.0	0.494	0.625	0.385	24.0	44.0	1	49448108062524441
5/2/2005	1610612757	114.0	0.551	0.889	0.4	27.0	40.0	1	55157114088927401
5/2/2005	1610612743	107.0	0.494	0.857	0.467	28.0	46.0	1	49443107085728461
5/2/2005	1610612762	108.0	0.53	0.805	0.417	24.0	37.0	1	53062108080524371
5/2/2005	1610612760	113.0	0.494	0.767	0.538	22.0	42.0	1	49460113076722421
5/2/2005	1610612751	107.0	0.544	0.783	0.429	30.0	39.0	1	54451107078330391
4/2/2005	1610612754	95.0	0.419	0.857	0.375	17.0	42.0	1	41954095085717421
4/2/2005	1610612750	113.0	0.477	0.833	0.267	32.0	40.0	0	47750113083332400
4/2/2005	1610612738	112.0	0.494	0.92	0.35	25.0	32.0	1	49438112092025321
4/2/2005	1610612744	90.0	0.398	0.783	0.143	20.0	45.0	1	39844090078320451
4/2/2005	1610612757	101.0	0.429	0.75	0.294	18.0	45.0	1	42957101075018451
4/2/2005	1610612758	116.0	0.512	0.683	0.667	19.0	36.0	1	51258116068319361
4/2/2005	1610612761	103.0	0.494	0.545	0.379	23.0	36.0	1	49461103054523361
4/2/2005	1610612749	92.0	0.434	0.864	0.077	22.0	50.0	1	43449092086422501
4/2/2005	1610612755	103.0	0.468	0.741	0.474	26.0	43.0	1	46855103074126431
3/2/2005	1610612747	91.0	0.486	0.769	0.3	16.0	37.0	0	48647091076916370
3/2/2005	1610612748	100.0	0.521	0.69	0.545	18.0	46.0	1	52148100069018461
3/2/2005	1610612763	103.0	0.474	0.633	0.5	20.0	32.0	0	47463103063320320
2/2/2005	1610612754	97.0	0.373	0.838	0.235	18.0	41.0	0	37354097083818410
2/2/2005	1610612750	79.0	0.407	0.4	0.143	26.0	39.0	0	40750079040026390
2/2/2005	1610612765	99.0	0.507	0.773	0.545	24.0	36.0	1	50765099077324361
2/2/2005	1610612738	110.0	0.542	0.758	0.583	26.0	42.0	1	54238110075826421
2/2/2005	1610612757	97.0	0.442	0.792	0.588	22.0	41.0	1	44257097079222411
2/2/2005	1610612744	107.0	0.434	0.652	0.273	29.0	46.0	0	43444107065229460
2/2/2005	1610612740	82.0	0.387	0.769	0.308	18.0	46.0	0	38740082076918460
2/2/2005	1610612755	95.0	0.436	0.686	0.214	19.0	32.0	0	43655095068619320
1/2/2005	1610612747	92.0	0.482	0.625	0.333	28.0	46.0	1	48247092062528461
1/2/2005	1610612764	96.0	0.429	0.727	0.381	22.0	39.0	0	42964096072722390
1/2/2005	1610612742	109.0	0.489	0.889	0.389	25.0	46.0	1	48942109088925461
1/2/2005	1610612758	101.0	0.419	0.727	0.233	21.0	42.0	0	41958101072721420
1/2/2005	1610612763	108.0	0.456	0.7	0.545	25.0	45.0	1	45663108070025451
1/2/2005	1610612743	96.0	0.494	0.842	0.182	26.0	47.0	1	49443096084226471
1/2/2005	1610612749	91.0	0.386	0.917	0.1	19.0	50.0	1	38649091091719501
1/2/2005	1610612762	105.0	0.452	0.783	0.273	25.0	31.0	0	45262105078325310
1/2/2005	1610612751	107.0	0.5	0.963	0.438	27.0	36.0	1	50051107096327361
1/2/2005	1610612753	105.0	0.557	0.8	0.273	24.0	33.0	1	55753105080024331
31/1/2005	1610612746	96.0	0.477	0.714	0.222	26.0	44.0	1	47746096071426441
31/1/2005	1610612737	80.0	0.434	0.714	0.267	22.0	41.0	1	43437080071422411
31/1/2005	1610612738	94.0	0.494	0.75	0.214	23.0	32.0	0	49438094075023320
31/1/2005	1610612740	91.0	0.469	0.9	0.316	25.0	34.0	0	46940091090025340
31/1/2005	1610612760	84.0	0.411	0.8	0.308	18.0	36.0	0	41160084080018360
31/1/2005	1610612755	89.0	0.452	0.778	0.563	19.0	42.0	1	45255089077819421
30/1/2005	1610612747	101.0	0.461	0.767	0.471	19.0	43.0	1	46147101076719431
30/1/2005	1610612750	84.0	0.427	0.786	0.333	24.0	44.0	0	42750084078624440
30/1/2005	1610612739	104.0	0.43	0.963	0.308	28.0	48.0	1	43039104096328481
30/1/2005	1610612748	104.0	0.5	0.828	0.429	18.0	35.0	1	50048104082818351
30/1/2005	1610612761	105.0	0.422	0.815	0.5	21.0	41.0	0	42261105081521410
29/1/2005	1610612746	96.0	0.434	0.818	0.4	23.0	54.0	1	43446096081823541
29/1/2005	1610612759	93.0	0.472	0.667	0.294	23.0	40.0	1	47259093066723401
29/1/2005	1610612754	88.0	0.361	0.826	0.36	23.0	41.0	0	36154088082623410
29/1/2005	1610612764	97.0	0.366	0.689	0.353	19.0	42.0	0	36664097068919420
29/1/2005	1610612765	91.0	0.474	0.8	0.3	29.0	43.0	1	47465091080029431
29/1/2005	1610612742	89.0	0.367	0.76	0.267	18.0	50.0	0	36742089076018500
29/1/2005	1610612741	97.0	0.407	0.6	0.4	18.0	47.0	0	40741097060018470
29/1/2005	1610612763	84.0	0.463	0.5	0.25	20.0	44.0	1	46363084050020441
29/1/2005	1610612762	82.0	0.386	0.8	0.462	20.0	37.0	0	38662082080020370
28/1/2005	1610612747	103.0	0.416	0.87	0.375	22.0	55.0	0	41647103087022550
28/1/2005	1610612750	93.0	0.4	0.75	0.4	19.0	39.0	1	40050093075019391
28/1/2005	1610612752	99.0	0.413	0.909	0.3	18.0	41.0	1	41352099090918411
28/1/2005	1610612737	96.0	0.507	0.65	0.579	23.0	29.0	0	50737096065023290
28/1/2005	1610612745	111.0	0.451	0.7	0.484	31.0	44.0	0	45145111070031440
28/1/2005	1610612738	119.0	0.516	0.778	0.346	31.0	32.0	0	51638119077831320
28/1/2005	1610612757	90.0	0.432	0.769	0.267	21.0	49.0	1	43257090076921491
28/1/2005	1610612744	85.0	0.416	0.5	0.235	24.0	41.0	0	41644085050024410
28/1/2005	1610612766	101.0	0.471	0.895	0.5	19.0	48.0	1	47166101089519481
28/1/2005	1610612749	100.0	0.44	0.846	0.364	22.0	42.0	0	44049100084622420
28/1/2005	1610612740	99.0	0.5	0.625	0.4	28.0	42.0	1	50040099062528421
28/1/2005	1610612753	108.0	0.471	0.952	0.571	22.0	45.0	1	47153108095222451
27/1/2005	1610612759	90.0	0.465	0.704	0.357	17.0	41.0	1	46559090070417411
27/1/2005	1610612754	76.0	0.403	0.727	0.4	15.0	36.0	0	40354076072715360
27/1/2005	1610612741	101.0	0.532	0.765	0.375	26.0	34.0	1	53241101076526341
26/1/2005	1610612746	105.0	0.448	0.686	0.375	30.0	51.0	1	44846105068630511
26/1/2005	1610612750	104.0	0.557	0.7	0.409	35.0	38.0	1	55750104070035381
26/1/2005	1610612764	117.0	0.461	0.758	0.4	26.0	45.0	1	46164117075826451
26/1/2005	1610612765	87.0	0.436	0.882	0.444	24.0	45.0	1	43665087088224451
26/1/2005	1610612739	114.0	0.544	0.724	0.636	28.0	36.0	1	54439114072428361
26/1/2005	1610612738	100.0	0.466	0.733	0.625	25.0	41.0	1	46638100073325411
26/1/2005	1610612757	88.0	0.405	0.517	0.313	23.0	42.0	0	40557088051723420
26/1/2005	1610612744	99.0	0.439	0.692	0.45	18.0	39.0	0	43944099069218390
26/1/2005	1610612749	115.0	0.458	0.88	0.294	20.0	49.0	0	45849115088020490
26/1/2005	1610612761	96.0	0.38	0.689	0.238	14.0	40.0	0	38061096068914400
26/1/2005	1610612740	77.0	0.432	0.615	0.417	21.0	37.0	0	43240077061521370
26/1/2005	1610612762	109.0	0.5	0.871	0.462	26.0	38.0	1	50062109087126381
25/1/2005	1610612747	93.0	0.459	0.773	0.308	21.0	36.0	0	45947093077321360
25/1/2005	1610612752	118.0	0.429	0.759	0.462	22.0	52.0	0	42952118075922520
25/1/2005	1610612741	111.0	0.488	0.857	0.292	22.0	43.0	1	48841111085722431
25/1/2005	1610612766	92.0	0.447	0.455	0.316	22.0	45.0	0	44766092045522450
25/1/2005	1610612758	113.0	0.554	0.821	0.533	32.0	42.0	1	55458113082132421
25/1/2005	1610612763	95.0	0.413	0.769	0.409	20.0	42.0	1	41363095076920421
24/1/2005	1610612746	97.0	0.481	0.81	0.5	26.0	44.0	1	48146097081026441
24/1/2005	1610612750	86.0	0.397	0.757	0.364	20.0	36.0	1	39750086075720361
24/1/2005	1610612737	82.0	0.325	0.824	0.222	15.0	46.0	0	32537082082415460
24/1/2005	1610612739	97.0	0.426	0.652	0.222	21.0	50.0	0	42639097065221500
24/1/2005	1610612745	89.0	0.41	0.786	0.214	22.0	47.0	1	41045089078622471
24/1/2005	1610612757	107.0	0.56	0.833	0.571	26.0	37.0	1	56057107083326371
24/1/2005	1610612755	106.0	0.417	0.846	0.273	21.0	49.0	1	41755106084621491
23/1/2005	1610612752	96.0	0.453	0.781	0.214	18.0	38.0	0	45352096078118380
23/1/2005	1610612756	113.0	0.534	0.69	0.5	22.0	40.0	1	53456113069022401
23/1/2005	1610612748	97.0	0.5	0.917	0.375	22.0	46.0	1	50048097091722461
23/1/2005	1610612742	95.0	0.462	0.704	0.364	14.0	50.0	1	46242095070414501
23/1/2005	1610612758	73.0	0.375	0.72	0.111	8.0	42.0	0	37558073072008420
23/1/2005	1610612761	103.0	0.506	0.833	0.455	22.0	39.0	1	50661103083322391
23/1/2005	1610612760	122.0	0.594	0.733	0.591	20.0	25.0	1	59460122073320251
22/1/2005	1610612754	93.0	0.425	0.909	0.25	19.0	41.0	0	42554093090919410
22/1/2005	1610612737	100.0	0.424	0.643	0.4	15.0	50.0	1	42437100064315501
22/1/2005	1610612765	89.0	0.425	0.758	0.286	16.0	44.0	0	42565089075816440
22/1/2005	1610612757	83.0	0.447	0.563	0.333	23.0	42.0	0	44757083056323420
22/1/2005	1610612744	87.0	0.447	0.813	0.261	20.0	33.0	0	44744087081320330
22/1/2005	1610612740	88.0	0.429	0.762	0.316	19.0	38.0	1	42940088076219381
22/1/2005	1610612762	94.0	0.427	0.61	0.357	21.0	37.0	0	42762094061021370
22/1/2005	1610612753	115.0	0.456	0.745	0.471	17.0	45.0	1	45653115074517451
21/1/2005	1610612747	105.0	0.488	0.632	0.433	28.0	46.0	1	48847105063228461
21/1/2005	1610612764	118.0	0.488	0.756	0.304	23.0	46.0	1	48864118075623461
21/1/2005	1610612752	91.0	0.398	0.88	0.3	14.0	44.0	0	39852091088014440
21/1/2005	1610612756	123.0	0.54	0.643	0.524	30.0	41.0	0	54056123064330410
21/1/2005	1610612748	100.0	0.481	0.472	0.294	15.0	48.0	0	48148100047215480
21/1/2005	1610612741	95.0	0.459	0.71	0.313	23.0	37.0	1	45941095071023371
21/1/2005	1610612766	99.0	0.432	0.688	0.429	23.0	47.0	0	43266099068823470
21/1/2005	1610612743	92.0	0.494	0.7	0.182	23.0	49.0	1	49443092070023491
21/1/2005	1610612749	89.0	0.457	0.708	0.727	17.0	37.0	1	45749089070817371
21/1/2005	1610612760	107.0	0.47	0.773	0.48	17.0	35.0	0	47060107077317350
21/1/2005	1610612751	104.0	0.442	0.811	0.375	24.0	42.0	1	44251104081124421
20/1/2005	1610612742	99.0	0.488	0.786	0.444	23.0	41.0	1	48842099078623411
20/1/2005	1610612758	123.0	0.538	0.786	0.48	34.0	48.0	1	53858123078634481
20/1/2005	1610612753	99.0	0.486	0.771	0.333	18.0	37.0	0	48653099077118370
19/1/2005	1610612747	93.0	0.479	0.85	0.6	17.0	38.0	1	47947093085017381
19/1/2005	1610612759	80.0	0.397	0.889	0.133	21.0	39.0	1	39759080088921391
19/1/2005	1610612756	79.0	0.333	0.818	0.263	16.0	49.0	0	33356079081816490
19/1/2005	1610612748	111.0	0.519	0.659	0.267	23.0	46.0	1	51948111065923461
19/1/2005	1610612738	92.0	0.407	0.767	0.214	21.0	46.0	1	40738092076721461
19/1/2005	1610612757	101.0	0.467	0.576	0.522	19.0	42.0	0	46757101057619420
19/1/2005	1610612766	105.0	0.463	0.629	0.529	26.0	41.0	0	46366105062926410
19/1/2005	1610612761	98.0	0.455	0.757	0.5	18.0	43.0	1	45561098075718431
19/1/2005	1610612740	90.0	0.458	0.75	0.0	20.0	46.0	1	45840090075020461
19/1/2005	1610612751	96.0	0.527	0.7	0.364	28.0	37.0	1	52751096070028371
18/1/2005	1610612745	74.0	0.418	0.773	0.077	19.0	37.0	0	41845074077319370
18/1/2005	1610612742	137.0	0.577	0.878	0.647	23.0	40.0	1	57742137087823401
18/1/2005	1610612758	113.0	0.5	0.842	0.333	28.0	39.0	1	50058113084228391
18/1/2005	1610612760	110.0	0.441	0.783	0.323	19.0	51.0	0	44160110078319510
18/1/2005	1610612753	103.0	0.482	0.7	0.778	16.0	48.0	1	48253103070016481
17/1/2005	1610612746	83.0	0.319	0.852	0.0	16.0	55.0	0	31946083085216550
17/1/2005	1610612747	94.0	0.39	0.839	0.286	21.0	41.0	0	39047094083921410
17/1/2005	1610612759	101.0	0.52	0.611	0.75	22.0	49.0	1	52059101061122491
17/1/2005	1610612750	91.0	0.422	0.741	0.063	23.0	43.0	0	42250091074123430
17/1/2005	1610612752	86.0	0.41	0.704	0.214	16.0	38.0	0	41052086070416380
17/1/2005	1610612737	84.0	0.405	0.7	0.231	19.0	52.0	0	40537084070019520
17/1/2005	1610612765	94.0	0.382	0.808	0.333	19.0	57.0	1	38265094080819571
17/1/2005	1610612744	107.0	0.478	0.882	0.3	23.0	40.0	1	47844107088223401
17/1/2005	1610612766	92.0	0.36	0.735	0.25	20.0	51.0	0	36066092073520510
17/1/2005	1610612763	99.0	0.507	0.676	0.333	22.0	39.0	1	50763099067622391
17/1/2005	1610612755	95.0	0.386	0.871	0.25	16.0	43.0	1	38655095087116431
16/1/2005	1610612761	102.0	0.416	0.903	0.556	19.0	45.0	1	41661102090319451
16/1/2005	1610612760	105.0	0.458	0.906	0.455	18.0	50.0	1	45860105090618501
15/1/2005	1610612754	84.0	0.377	0.632	0.143	14.0	44.0	0	37754084063214440
15/1/2005	1610612750	92.0	0.456	0.813	0.412	25.0	44.0	1	45650092081325441
15/1/2005	1610612764	108.0	0.427	0.828	0.308	18.0	48.0	1	42764108082818481
15/1/2005	1610612737	103.0	0.512	0.652	0.444	21.0	53.0	1	51237103065221531
15/1/2005	1610612765	99.0	0.506	0.789	0.364	26.0	45.0	1	50665099078926451
15/1/2005	1610612745	73.0	0.333	0.731	0.4	15.0	49.0	1	33345073073115491
15/1/2005	1610612742	98.0	0.392	0.903	0.4	16.0	53.0	1	39242098090316531
15/1/2005	1610612741	86.0	0.447	0.688	0.389	23.0	47.0	1	44741086068823471
15/1/2005	1610612744	102.0	0.424	0.75	0.387	27.0	48.0	0	42444102075027480
15/1/2005	1610612758	99.0	0.494	1.0	0.412	27.0	31.0	1	49458099100027311
15/1/2005	1610612763	101.0	0.43	0.875	0.464	26.0	37.0	1	43063101087526371
15/1/2005	1610612762	71.0	0.366	0.643	0.083	15.0	45.0	0	36662071064315450
14/1/2005	1610612746	114.0	0.478	0.786	0.5	29.0	59.0	1	47846114078629591
14/1/2005	1610612759	98.0	0.5	0.85	0.385	20.0	46.0	1	50059098085020461
14/1/2005	1610612754	101.0	0.471	0.813	0.353	23.0	52.0	1	47154101081323521
14/1/2005	1610612765	101.0	0.48	0.889	0.455	27.0	39.0	1	48065101088927391
